1,0.0,9.7
2,0.0,9.7
3,0.0,9.7
4,0.08311091676163591,9.7
5,3.1166593785613026,9.7
6,3.252659060534883,9.7
7,4.021845667639106,9.7
8,4.4426562778037555,9.7
9,5.116988034256105,9.7
10,5.513653773345714,9.7
11,6.18453626250165,9.7
12,6.98131700797732,9.7
13,6.905433127455827,9.7
14,7.246910589802539,9.7
15,7.100316729704195,9.7
16,7.4384270501662995,9.7
17,7.812426175593665,9.7
18,8.103314384259388,9.7
19,8.061758925878571,9.7
20,8.477313509686734,9.7
21,8.14486984264019,9.7
22,8.934423551875733,9.7
23,8.528313390426838,9.7
24,8.805979407789568,9.7
25,8.195459096321187,9.7
26,8.271342976842696,9.7
27,8.992239841796874,9.7
28,8.764588200232392,9.7
29,9.202645146879187,9.7
30,8.612820439189427,9.7
31,8.878414021014633,9.7
32,8.916355961275379,9.7
33,8.764588200232392,9.7
34,9.03018178205762,9.7
35,8.802530140493142,9.7
36,9.10606566257911,9.7
37,8.726646259971647,9.7
38,8.461052678146427,9.7
39,8.992239841796874,9.7
40,8.688704319710904,9.7
41,8.688704319710904,9.7
42,8.536936558667916,9.7
43,8.840472080753887,9.7
44,8.954297901536124,9.7
45,8.84047208075388,9.7
46,8.764588200232403,9.7
47,8.423110737885672,9.7
48,8.878414021014635,9.7
49,9.083645425152309,9.7
50,8.498994618407183,9.7
51,8.878414021014633,9.7
52,8.461052678146423,9.7
53,8.916355961275379,9.7
54,8.498994618407183,9.7
55,8.764588200232403,9.7
56,9.10606566257911,9.7
57,8.916355961275379,9.7
58,8.726646259971647,9.7
59,8.38516879762494,9.7
60,8.878414021014633,9.7
61,8.508480103472358,9.7
62,8.536936558667916,9.7
63,9.333717304143589,9.7
64,8.764588200232392,9.7
65,8.650762379450148,9.7
66,8.347226857364184,9.7
67,8.536936558667916,9.7
68,8.954297901536128,9.7
69,8.612820439189404,9.7
70,8.764588200232403,9.7
71,8.347226857364184,9.7
72,8.91635596127538,9.7
73,8.840472080753887,9.7
74,8.764588200232392,9.7
75,8.878414021014635,9.7
76,8.954297901536128,9.7
77,9.10606566257911,9.7
78,8.423110737885684,9.7
79,8.423110737885672,9.7
80,9.030181782057616,9.7
81,8.802530140493136,9.7
82,8.878414021014635,9.7
83,8.347226857364184,9.7
84,8.726646259971647,9.7
85,8.954297901536124,9.7
86,8.84047208075389,9.7
87,8.726646259971647,9.7
88,8.726646259971648,9.7
89,9.751078647011798,9.7
90,8.764588200232382,9.7
91,8.536936558667916,9.7
92,8.878414021014635,9.7
93,8.650762379450159,9.7
94,8.802530140493136,9.7
95,8.536936558667916,9.7
96,9.068123722318365,9.7
97,8.802530140493142,9.7
98,8.802530140493147,9.7
99,8.57487849892866,9.7
100,8.423110737885672,9.7
101,9.068123722318365,9.7
102,8.650762379450148,9.7
103,8.764588200232392,9.7
104,8.992239841796874,9.7
105,8.498994618407167,9.7
106,8.84047208075388,9.7
107,8.385168797624917,9.7
108,8.84047208075389,9.7
109,38.890488767264955,9.7
110,9.480311164241918,9.7
111,8.964645703425418,9.7
112,8.38516879762494,9.7
113,8.878414021014633,9.7
114,8.802530140493136,9.7
115,8.992239841796868,9.7
116,8.461052678146427,9.7
117,8.650762379450137,9.7
118,8.688704319710904,9.7
119,8.30928491710345,9.7
120,8.954297901536126,9.7
121,8.878414021014635,9.7
122,9.05908992701819,9.7
123,8.97597901025656,9.7
124,8.560424426448362,9.7
